Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor
STOR,992,002,8160,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,003,8159,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,004,5967,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,005,8161,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,006,6856,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,007,8162,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,008,7611,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,009,7307,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,010,6611,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,011,6338,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,012,8163,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,013,8164,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,014,6271,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,015,8165,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,016,8166,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,017,6292,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,018,8167,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,019,8168,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,020,9682,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,021,10569,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,023,12993,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,992,025,13217,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,001,4005,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,002,5965,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,003,5966,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,004,8169,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,005,6251,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,006,8170,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,007,6499,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,008,5970,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,009,5969,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,010,6520,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,011,7077,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,012,6832,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,013,6494,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,014,8171,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,015,8172,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,016,5968,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,017,7745,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,018,6517,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,019,6576,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,020,5932,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,021,9181,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,022,10451,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,023,12948,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,024,12949,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
STOR,994,025,13211,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
SPCL,395,301,6245,ADVANCED PROJECTS,1,TBA,TBA,TBA RBuilding,TBA,Staff
SPCL,395,302,6524,ADVANCED PROJECTS,1,TBA,TBA,TBA RBuilding,TBA,Staff
SPCL,395,303,7291,ADVANCED PROJECTS,1,TBA,TBA,TBA RBuilding,TBA,Staff
SPCL,395,304,9445,ADVANCED PROJECTS,1,TBA,TBA,TBA RBuilding,TBA,Staff
SPCL,395,305,9446,ADVANCED PROJECTS,1,TBA,TBA,TBA RBuilding,TBA,Staff
SPCL,493,301,6246,UNDERGRAD INTERNSHIPS,1,TBA,TBA,TBA RBuilding,TBA,Staff
SPCL,493,302,7066,UNDERGRAD INTERNSHIPS,1,TBA,TBA,TBA RBuilding,TBA,Staff
WGST,101,001,4154,INTRO TO WMN & GNDR STUD,3,TuTh,11:00 - 12:15,Chapman Hall RBuilding,0201,"Bloesch,Sarah Jean"
WGST,101,603,4157,INTRO TO WMN & GNDR STUD Recitation 3 A (In Person On Campus Learners),3,F,10:10 - 11:25,Graham Memorial RBuilding,0035,Staff
WGST,124,003,12298,SEX & GEN IN SOC,3,MWF,09:05 - 09:55,Stone Center RBuilding,0210,"Casey,Patrick E"
WGST,124,004,10018,SEX & GEN IN SOC,3,MWF,13:25 - 14:15,New West RBuilding,0219,"Palmer,Margaret"
WGST,140,001,4587,INTRO TO GAY/LESBIAN LIT,3,TuTh,15:30 - 16:45,Greenlaw Hall RBuilding,0319,"Lofstrom,Sarah Kathleen"
WGST,140,002,14831,INTRO TO GAY/LESBIAN LIT,3,TuTh,12:30 - 13:45,Phillips Hall RBuilding,0328,"WEBER,WENDY L"
WGST,188,001,11770,WOMEN AND MUSIC,3,TuTh,09:30 - 10:45,Hill Hall RBuilding,0103,"MACNEIL,ANNE E"
WGST,202,001,12112,INTRO/FEMINIST THOUGHT,3,TuTh,09:30 - 10:45,Dey Hall RBuilding,0205,"Hinderliter,Jillian Michele"
WGST,224,001,9001,INTRO GENDER COMMUNICAT,3,TuTh,08:00 - 09:15,Dey Hall RBuilding,0304,Staff
WGST,224,004,14806,INTRO GENDER COMMUNICAT,3,MWF,12:20 - 13:10,Peabody Hall RBuilding,2080,Staff
WGST,225,001,14876,"SPACE, PLACE & DIFFERNCE",3,TuTh,15:30 - 16:45,Carolina Hall RBuilding,0204,Staff
WGST,237,001,12075,GENDER/SEXUALITY KOREAN FILM,3,TuTh,11:00 - 12:15,New West RBuilding,0219,"Kief,I Jonathan"
WGST,275,001,9528,PHIL ISSU/GENDER,3,TuTh,08:00 - 09:15,Peabody Hall RBuilding,3018,"Geenen,Ava"
WGST,330,001,12702,US WOMEN'S HEALTH ACTIVISM,3,TuTh,08:00 - 09:15,Dey Hall RBuilding,0205,"Hinderliter,Jillian Michele"
WGST,352,001,13840,RAHTID REBEL WOMEN,3,TuTh,08:00 - 09:15,Alumni Bldg RBuilding,0205,"SHIELDS,TANYA L"
WGST,393,001,9077,WGST INTERNSHIP,3,TuTh,15:30 - 16:45,New East RBuilding,0305,"BOOTH,KAREN M"
WGST,444,001,13005,"RACE, CLASS & GENDER",3,TuTh,15:30 - 16:45,Dey Hall RBuilding,0208,"MANTURUK,KIMBERLY R"
WGST,486,001,14483,MODERN RUSSIAN WOMEN WRITERS,3,TuTh,11:00 - 12:15,Dey Hall RBuilding,0404,"SHVABRIN,STANISLAV"
WGST,533,001,11703,"WOMEN, GENDER, AND JUDAISM",3,TuTh,09:30 - 10:45,Greenlaw Hall RBuilding,0301,"COOPER,ANDREA"
WGST,553,001,14902,THEOR BLK FEMINISMS,3,MW,15:35 - 16:45,Murphey Hall RBuilding,0204,Staff
WGST,666,001,9496,QUEER LATINA/O TEXT/IMAG,3,TuTh,14:00 - 15:15,Stone Center RBuilding,0210,"Deguzman,Maria"
WGST,695,001,4161,SR SEM: PRIN FEM INQUIRY,3,TuTh,11:00 - 12:15,Dey Hall RBuilding,0205,"BOOTH,KAREN M"
YAP,300,001,4893,STDY IN EUROPE,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,301,001,4894,STDY IN PORTUGAL,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,302,001,4895,STDY IN SPAIN,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,303,001,4896,STDY IN FRANCE,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,304,001,4897,STDY IN GERMANY,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,305,001,4898,STDY IN ITALY,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,306,001,4899,STDY IN ENGLAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,307,001,4900,STDY IN CROATIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,308,001,4901,STDY IN HUNGARY,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,309,001,4902,STDY IN POLAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,310,001,4903,STDY IN SCOTLAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,311,001,4904,STDY IN BELGIUM,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,312,001,4905,STDY IN AUSTRIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,313,001,4906,STDY IN SWITZERLAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,314,001,4907,STDY IN NETHERLANDS,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,315,001,4908,STDY IN CZECH REPUBLIC,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,316,001,4909,STDY IN GREECE,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,317,001,4910,STDY IN IRELAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,318,001,4911,STDY IN RUSSIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,324,001,4912,STDY IN SCANDANAVIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,325,001,4913,STDY IN NORWAY,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,326,001,4914,STDY IN FINLAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,327,001,4915,STDY IN ICELAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,328,001,4916,STDY IN SWEDEN,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,329,001,4917,STDY IN DENMARK,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,330,001,4918,STDY IN LATIN AMERICA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,331,001,4919,STDY IN URUGUAY,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,332,001,4920,STDY IN COSTA RICA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,333,001,4921,STDY IN CUBA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,334,001,4922,STDY IN CHILE,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,335,001,4923,STDY IN PERU,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,336,001,4924,STDY IN ARGENTINA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,337,001,4925,STDY IN BOLIVIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,338,001,4926,STDY IN BRAZIL,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,339,001,4927,STDY IN MEXICO,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,340,001,4928,STDY IN ECUADOR,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,341,001,4929,STDY IN NICARAGUA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,342,001,4930,STDY IN BELIZE,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,343,001,4931,STDY IN VENEZUELA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,344,001,4932,STDY IN PANAMA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,345,001,4933,STDY IN JAMAICA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,346,001,4934,STDY IN THE BAHAMAS,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,350,001,4935,STDY IN NORTH AMERICA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,351,001,4936,STDY IN USA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,352,001,4937,STDY IN CANADA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,400,001,4938,UNC STUDY ABROAD PROGRAM,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,411,001,4939,STDY IN AFRICA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,412,001,4940,STDY IN KENYA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,413,001,4941,STDY IN MADAGASCAR,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,414,001,4942,STDY IN MALI,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,415,001,4943,STDY IN NAMIBIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,416,001,4944,STDY IN RWANDA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,417,001,4945,STDY IN SENEGAL,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,418,001,4946,STDY IN TANZANIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,419,001,4947,STDY IN SOUTH AFRICA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,420,001,4948,STDY IN TUNISIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,421,001,4949,STDY IN BOTSWANA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,422,001,4950,STDY IN CAMEROON,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,423,001,4951,STDY IN UGANDA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,424,001,4952,STDY IN ZIMBABWE,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,425,001,4953,STDY IN GHANA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,430,001,4954,STDY IN MIDDLE EAST,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,431,001,4955,STDY IN JORDAN,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,432,001,4956,STDY IN ISRAEL,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,433,001,4957,STDY IN LEBANON,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,434,001,4958,STDY IN CYPRUS,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,436,001,4959,STDY IN OMAN,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,437,001,4960,STDY IN EGYPT,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,438,001,4961,STDY IN MOROCCO,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,439,001,4962,STDY IN TURKEY,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,440,001,4963,STDY IN ASIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,441,001,4964,STDY IN INDONESIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,442,001,4965,STDY IN THAILAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,443,001,4966,STDY IN SINGAPORE,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,444,001,4967,STDY IN TAIWAN,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,445,001,4968,STDY IN CHINA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,446,001,4969,STDY IN SOUTH KOREA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,447,001,4970,STDY IN JAPAN,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,448,001,4971,STDY IN INDIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,449,001,4972,STDY IN NEPAL,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,450,001,4973,STDY IN VIETNAM,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,451,001,4974,STDY IN MONGOLIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,452,001,4975,STDY IN HONG KONG,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,460,001,4976,STDY IN OCEANIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,461,001,4977,STDY IN FIJI,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,462,001,4978,STDY IN NEW ZEALAND,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,463,001,4979,STDY IN AUSTRALIA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,464,001,4980,STDY IN SAMOA,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,700,001,4981,UNC STUDY ABROAD PROGRAM,0,TBA,TBA,TBA RBuilding,TBA,Staff
YAP,900,001,4982,UNC STUDY ABROAD PROGRAM,0,TBA,TBA,TBA RBuilding,TBA,Staff
ENVR,797,001,11796,FUNDAMENTALS INDUSTR HYGIENE,3,Tu,18:00 - 19:00,TBA RBuilding,TBA,"NYLANDER-FRENCH,LEENA A"
GRAD,712,001,8672,LEADERSHIP IN THE WORKPLACE,1,TBA,TBA,TBA RBuilding,TBA,Staff
GRAD,712,002,14032,LEADERSHIP IN THE WORKPLACE,1,TBA,TBA,TBA RBuilding,TBA,Staff
GRAD,713,001,10349,APPLIED PROJECT MANAGEMENT,1,W,18:00 - 19:30,TBA RBuilding,TBA,Staff
GRAD,713,002,14033,APPLIED PROJECT MANAGEMENT,1,W,18:00 - 19:30,TBA RBuilding,TBA,Staff
GRAD,714,001,11432,INTRO FIN ACCOUNTING,1,TBA,TBA,TBA RBuilding,TBA,Staff
GRAD,714,002,14034,INTRO FIN ACCOUNTING,1,TBA,TBA,TBA RBuilding,TBA,Staff
GRAD,715,001,10354,BUS COMM,1,TBA,TBA,TBA RBuilding,TBA,Staff
GRAD,715,002,14035,BUS COMM,1,TBA,TBA,TBA RBuilding,TBA,Staff
GRAD,718,001,14754,START THE STARTUP,3,W,15:00 - 17:00,TBA RBuilding,TBA,"Rose,Donald J."
GRAD,722,001,4990,WEISS SEMINAR,0,TBA,TBA,TBA RBuilding,TBA,Staff
GRAD,725,001,10350,BUILD YOUR PROFESSIONAL BRAND,1,M,16:30 - 18:00,TBA RBuilding,TBA,"Doriott Anderson,Vanessa"
GRAD,726,001,14629,BUSINESS FUNDAMENTALS,1,F,13:00 - 14:30,TBA RBuilding,TBA,"Townsend,Leah Bishop"
GRAD,727,001,13103,TEAM COLLAB,1,Tu,16:30 - 18:00,TBA RBuilding,TBA,"Stember,Katherine Gale"
GRAD,755,001,11344,FUND TECH COMMERCIALIZATION,1,Th,14:00 - 16:00,TBA RBuilding,TBA,"McKee,Mireya Loreley"
GRAD,756,001,11451,RESRCH TO REVENUE-UNIV STARTUP,1,Th,14:00 - 16:00,TBA RBuilding,TBA,"Rose,Donald J."
GRAD,757,001,12635,MAPS INTRODUCTION,3,TuTh,16:00 - 17:15,TBA RBuilding,TBA,"Kuizin,Laura Alison"
GRAD,758,001,12974,MANAGING PEOPLE AND PROFESSION,1,M,16:30 - 18:00,TBA RBuilding,TBA,"Doriott Anderson,Vanessa"
GRAD,810,001,10344,TEACHING SKILLS FOR INTERNATIO,2,TuTh,11:00 - 11:50,TBA RBuilding,TBA,"RYBARCZYK,BRIAN J"
GRAD,810,002,8248,TEACHING SKILLS FOR INTERNATIO,2,TuTh,14:00 - 14:50,TBA RBuilding,TBA,"RYBARCZYK,BRIAN J"
GRAD,992,001,12675,MASTER'S (NON-THESIS),3,TBA,TBA,TBA RBuilding,TBA,"Kuizin,Laura Alison"
BUSA,101,001,4848,BUSINESS STUDY ABROAD PROGRAM,0,TBA,TBA,TBA RBuilding,TBA,Staff
BUSG,101,001,4847,EXCHANGE - KFBS PROGRAM,0,TBA,TBA,TBA RBuilding,TBA,Staff
BUSI,89,001,14514,FYS: SPECIAL TOPICS,3,MW,"15:35 - 16:50 HISTORY, MYTH and MO",TBA RBuilding,TBA,"MCNEILLY,MARK ROBERT"
BUSI,100,001,11270,INTRO TO BUSINESS,1,W,08:00 - 09:15,TBA RBuilding,TBA,"HENDRICKS,BRADLEY E"
BUSI,100,002,11271,INTRO TO BUSINESS,1,W,14:00 - 15:15,TBA RBuilding,TBA,"HENDRICKS,BRADLEY E"
BUSI,100,003,11957,INTRO TO BUSINESS,1,W,15:35 - 16:50,TBA RBuilding,TBA,"HENDRICKS,BRADLEY E"
BUSI,188,001,6949,FOUNDATIONS OF LEADERSHIP,1,Tu,15:30 - 16:45,TBA RBuilding,TBA,"Melwani,Shimul"
BUSI,221,001,11137,LUTHER HODGES SCHOLARS SEMINAR,1,M,14:00 - 15:15,TBA RBuilding,TBA,"BROWN,GREGORY W"
BUSI,286,001,11064,INTRO TO PERSONAL FINANCE,3,TuTh,09:30 - 10:45,Howell Hall RBuilding,0115,"SNIVELY Jr,ALLEN B"
BUSI,286,002,11065,INTRO TO PERSONAL FINANCE,3,TuTh,11:00 - 12:15,Howell Hall RBuilding,0115,"SNIVELY Jr,ALLEN B"
BUSI,286,003,13413,INTRO TO PERSONAL FINANCE,3,TuTh,12:30 - 13:45,Howell Hall RBuilding,0115,"SNIVELY Jr,ALLEN B"
BUSI,286,004,13414,INTRO TO PERSONAL FINANCE,3,TuTh,08:00 - 09:15,Howell Hall RBuilding,0115,Staff
BUSI,350,001,4851,SYMPOSIUM CORE CMTE,1,M,15:30 - 18:30,TBA RBuilding,TBA,"Crockett,Sarah Elizabeth"
BUSI,401,001,4823,MGMT AND CORPORATE COMM,3,MW,08:00 - 09:15,TBA RBuilding,TBA,"Williams,Kimberley"
BUSI,401,002,4824,MGMT AND CORPORATE COMM,3,MW,09:30 - 10:45,TBA RBuilding,TBA,"Williams,Kimberley"
BUSI,401,003,4825,MGMT AND CORPORATE COMM,3,MW,11:00 - 12:15,TBA RBuilding,TBA,"Haugen,Jenna Ellen"
BUSI,401,004,4837,MGMT AND CORPORATE COMM,3,MW,11:00 - 12:15,TBA RBuilding,TBA,"O'Brien,Kelley T."
BUSI,401,005,4838,MGMT AND CORPORATE COMM,3,MW,12:30 - 13:45,TBA RBuilding,TBA,Staff
BUSI,401,006,4816,MGMT AND CORPORATE COMM,3,MW,14:00 - 15:15,TBA RBuilding,TBA,"Haugen,Jenna Ellen"
BUSI,401,007,4839,MGMT AND CORPORATE COMM,3,TuTh,08:00 - 09:15,TBA RBuilding,TBA,"Mahin,Stephanie L"
BUSI,401,009,4840,MGMT AND CORPORATE COMM,3,TuTh,11:00 - 12:15,TBA RBuilding,TBA,"Boyer,Lori Patrice"
BUSI,401,010,8993,MGMT AND CORPORATE COMM,3,TuTh,12:30 - 13:45,TBA RBuilding,TBA,"Schlobohm,Allison Kate Hamer"
BUSI,401,011,8994,MGMT AND CORPORATE COMM,3,TuTh,14:00 - 15:15,TBA RBuilding,TBA,"Boyer,Lori Patrice"
BUSI,403,001,4811,OPERATIONS MGMT,3,MW,14:00 - 15:15,TBA RBuilding,TBA,"Xu,Yuqian"
BUSI,403,002,4812,OPERATIONS MGMT,3,MW,15:30 - 16:45,TBA RBuilding,TBA,"Xu,Yuqian"
BUSI,403,003,4813,OPERATIONS MGMT,3,TuTh,11:00 - 12:15,TBA RBuilding,TBA,"Lagzi,Saman"
BUSI,403,004,4814,OPERATIONS MGMT,3,TuTh,12:30 - 13:45,TBA RBuilding,TBA,"Lagzi,Saman"
BUSI,403,005,11751,OPERATIONS MGMT,3,TuTh,14:00 - 15:15,TBA RBuilding,TBA,"Beeler,Michael E"
BUSI,403,006,14565,OPERATIONS MGMT,3,TuTh,15:30 - 16:45,TBA RBuilding,TBA,"Beeler,Michael E"
BUSI,404,001,7222,BUSINESS ETHICS,1,MW,09:30 - 10:45,TBA RBuilding,TBA,"WILSON,KRISTIN E"
BUSI,404,002,7223,BUSINESS ETHICS,1,MW,11:00 - 12:15,TBA RBuilding,TBA,"WILSON,KRISTIN E"
BUSI,404,003,7224,BUSINESS ETHICS,1,MW,12:30 - 13:45,TBA RBuilding,TBA,"WILSON,KRISTIN E"
BUSI,404,004,7225,BUSINESS ETHICS,1,MW,09:30 - 10:45,TBA RBuilding,TBA,"Lawson,Julia Vaughan"
BUSI,404,005,11083,BUSINESS ETHICS,1,MW,12:30 - 13:45,TBA RBuilding,TBA,"WILSON,KRISTIN E"
BUSI,405,001,4826,LEADING AND MANAGING,3,MW,15:30 - 16:45,TBA RBuilding,TBA,"Mcelroy,Terence James"
BUSI,405,002,4827,LEADING AND MANAGING,3,TuTh,12:30 - 13:45,TBA RBuilding,TBA,"Melwani,Shimul"
BUSI,405,003,4822,LEADING AND MANAGING,3,TuTh,11:00 - 12:15,TBA RBuilding,TBA,"Sonday,Laura Ann"
BUSI,405,004,4815,LEADING AND MANAGING,3,TuTh,12:30 - 13:45,TBA RBuilding,TBA,"Sonday,Laura Ann"
BUSI,405,005,7012,LEADING AND MANAGING,3,TuTh,15:30 - 16:45,TBA RBuilding,TBA,"Sonday,Laura Ann"
BUSI,406,001,4828,PRINC OF MARKETING,3,W,08:00 - 09:15,TBA RBuilding,TBA,"Kubowicz Malhotra,Claudia"
BUSI,406,002,4829,PRINC OF MARKETING,3,W,09:30 - 10:45,TBA RBuilding,TBA,"Kubowicz Malhotra,Claudia"
BUSI,406,003,4830,PRINC OF MARKETING,3,W,11:00 - 12:15,TBA RBuilding,TBA,"Kubowicz Malhotra,Claudia"
BUSI,406,004,4831,PRINC OF MARKETING,3,MW,12:30 - 13:45,TBA RBuilding,TBA,"Williams,Leeanna"
BUSI,406,005,8633,PRINC OF MARKETING,3,MW,14:00 - 15:15,TBA RBuilding,TBA,"Koch,Ingrid"
BUSI,406,006,9532,PRINC OF MARKETING,3,MW,15:30 - 16:45,TBA RBuilding,TBA,"Koch,Ingrid"
BUSI,407,001,4842,FINANCIAL ACCOUNTING,3,TuTh,08:00 - 09:15,TBA RBuilding,TBA,"Snively,Tanja S."
BUSI,407,002,4843,FINANCIAL ACCOUNTING,3,TuTh,09:30 - 10:45,TBA RBuilding,TBA,"Snively,Tanja S."
BUSI,407,003,4844,FINANCIAL ACCOUNTING,3,TuTh,11:00 - 12:15,TBA RBuilding,TBA,"Snively,Tanja S."
BUSI,407,004,4845,FINANCIAL ACCOUNTING,3,MW,09:30 - 10:45,TBA RBuilding,TBA,"Howard,Margot"
BUSI,407,005,7013,FINANCIAL ACCOUNTING,3,MW,11:00 - 12:15,TBA RBuilding,TBA,"Howard,Margot"
